College,Major,Class
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 110
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 258
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 252
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SOC 134
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 253
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,LIB 160
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 255
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 256
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 250
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SP CM 212
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 259
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,MICRO 201
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,FS HN 364
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 310
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 380
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 350
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 385
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 358
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 464
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 366
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 485
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 430
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 458
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 467
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,C I 204
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,DANCE 211
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 150
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 236
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 110
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 258
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 252
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 280
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 253
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,LIB 160
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SOC 134
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PSYCH 230
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 255
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 256
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 250
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,C I 202
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 105
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 305
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 231
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 282
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 232
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SP CM 212
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 259
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 281
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 312
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 350
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 360
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 313
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 372
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 358
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PHYS 115
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,C I 406
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 417
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 418
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 355
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 395
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 475
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 211
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 212
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 177
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 178
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 150
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 110
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 252
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 253
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,LIB 160
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 331
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 332 
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 250
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SOC 134
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 258
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SP CM 212
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 350
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 372
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 355
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PHYS 111
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 360
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PHIL 331
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,FS HN 367
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 358
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 211
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 212
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 177
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 178
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 150
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 110
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 252
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 253
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,LIB 160
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 331
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 332
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 250
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 242
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 258
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SOC 134
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BBMB 404
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 350
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 355
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 372
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PHYS 112
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PHYS 111
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SP CM 212
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 358
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 360
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 211
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 212
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 177
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 178
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 150
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 110
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 252
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,MATH 165
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 253
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,LIB 160
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 331
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 332
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 250
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 242
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 258
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SOC 134
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BBMB 404
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 350
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 372
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 355
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PHYS 111
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PHYS 112
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SP CM 212
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 358
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 360
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 211
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 212
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 150
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 258
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 110
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 252
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SOC 134
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 253
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,LIB 160
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PSYCH 101
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 250
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PSYCH 230
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 350
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 372
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 355
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SP CM 212
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 360
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PHIL 331
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,FS HN 367
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 358
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PSYCH 460
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 211
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 212
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 177
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 178
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 150
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 110
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 252
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,MATH 165
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 253
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,LIB 160
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 331
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 332
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 250
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 242
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 258
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SOC 134
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 350
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 355
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 372
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PHYS 112
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PHYS 111
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SP CM 212
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 358
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,MICRO 201
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 360
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 211
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,BIOL 212
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 150
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 258
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 110
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,MATH 
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 252
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 253
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,LIB 160
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SOC 134
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 177
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,CHEM 178
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,ENGL 250
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,FS HN 367
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,H S 350
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 372
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,KIN 355
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PHYS 111
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,PHYS 112
H SCI,Kinesiology and Health- B.S. - Pre-Health Professions - Physical Therapy,SP CM 212
